股票代码,买入日期,卖出日期,买入价格(前复权),卖出价格(前复权),涨幅
600872,2023-10-20,2023-10-23,33.68,33.06,-0.0184
300180,2023-10-10,2023-10-11,3.56,3.54,-0.0056
601111,2023-09-04,2023-09-05,8.68,8.59,-0.0104
600707,2023-09-04,2023-09-05,6.15,6.2,0.0081
002336,2023-09-04,2023-09-05,15.88,16.08,0.0126
300552,2023-09-04,2023-09-05,18.79,18.9,0.0059
301308,2023-09-04,2023-09-05,81.2,83.0,0.0222
605296,2023-09-04,2023-09-05,22.3,22.0,-0.0135
301182,2023-09-04,2023-09-05,23.29,24.97,0.0721
600536,2023-09-04,2023-09-05,43.19,43.6,0.0095
300161,2023-09-04,2023-09-05,45.26,46.7,0.0318
600984,2023-09-04,2023-09-05,4.64,5.01,0.0797
688153,2023-09-04,2023-09-05,72.05,71.25,-0.0111
300616,2023-09-04,2023-09-05,20.77,21.83,0.051
603612,2023-09-04,2023-09-05,16.7,18.3,0.0958
002741,2023-09-01,2023-09-04,15.18,15.01,-0.0112
600715,2023-09-01,2023-09-04,2.19,2.19,0.0
600569,2023-09-01,2023-09-04,2.14,2.18,0.0187
002009,2023-09-01,2023-09-04,13.45,13.76,0.023
600172,2023-09-01,2023-09-04,3.65,3.64,-0.0027
600037,2023-09-01,2023-09-04,8.23,8.17,-0.0073
002382,2023-09-01,2023-09-04,6.61,6.66,0.0076
300681,2023-09-01,2023-09-04,18.1,17.96,-0.0077
300379,2023-09-01,2023-09-04,18.05,17.62,-0.0238
002387,2023-09-01,2023-09-04,8.25,8.27,0.0024
002124,2023-09-01,2023-09-04,4.45,4.47,0.0045
300132,2023-08-31,2023-09-04,5.31,5.31,0.0
002325,2023-09-01,2023-09-04,1.61,1.64,0.0186
002036,2023-09-01,2023-09-04,9.62,9.63,0.001
002798,2023-09-01,2023-09-04,6.75,6.89,0.0207
600691,2023-09-01,2023-09-04,3.08,3.09,0.0032
603363,2023-09-01,2023-09-04,8.7,8.84,0.0161
300752,2023-08-31,2023-09-04,15.32,15.42,0.0065
600966,2023-09-01,2023-09-04,6.37,6.61,0.0377
300663,2023-09-01,2023-09-04,14.33,14.0,-0.023
300497,2023-09-01,2023-09-04,11.82,12.35,0.0448
300072,2023-09-01,2023-09-04,3.38,3.3,-0.0237
000695,2023-09-01,2023-09-04,12.52,12.39,-0.0104
002795,2023-09-01,2023-09-04,8.44,8.53,0.0107
001330,2023-09-01,2023-09-04,8.12,8.14,0.0025
600936,2023-09-01,2023-09-04,4.23,4.17,-0.0142
603023,2023-09-01,2023-09-04,4.27,4.27,0.0
603068,2023-09-01,2023-09-04,26.73,26.96,0.0086
603665,2023-09-01,2023-09-04,26.8,26.37,-0.016
000861,2023-09-01,2023-09-04,2.17,2.16,-0.0046
300300,2023-08-31,2023-09-04,4.1,3.92,-0.0439
688660,2023-09-01,2023-09-04,5.07,5.07,0.0
600421,2023-08-31,2023-09-04,9.88,10.0,0.0121
600337,2023-09-01,2023-09-04,2.91,3.02,0.0378
300248,2023-08-31,2023-09-04,9.34,9.07,-0.0289
002840,2023-09-01,2023-09-04,14.4,14.78,0.0264
600198,2023-09-01,2023-09-04,6.17,6.13,-0.0065
600622,2023-09-01,2023-09-04,3.25,3.09,-0.0492
300035,2023-09-01,2023-09-04,10.52,10.56,0.0038
600743,2023-09-01,2023-09-04,2.09,2.01,-0.0383
300322,2023-09-01,2023-09-04,7.55,7.58,0.004
603717,2023-09-01,2023-09-04,6.99,7.26,0.0386
605303,2023-09-01,2023-09-04,11.78,11.95,0.0144
000610,2023-09-01,2023-09-04,15.74,16.18,0.028
000656,2023-09-01,2023-09-04,2.23,2.22,-0.0045
603980,2023-08-31,2023-09-04,4.48,4.5,0.0045
603616,2023-09-01,2023-09-04,5.61,5.61,0.0
603906,2023-09-01,2023-09-04,13.88,12.73,-0.0829
300369,2023-09-01,2023-09-04,10.59,10.08,-0.0482
002374,2023-09-01,2023-09-04,3.8,3.93,0.0342
300364,2023-09-01,2023-09-04,15.74,15.38,-0.0229
300051,2023-09-01,2023-09-04,13.26,13.62,0.0271
002501,2023-09-01,2023-09-04,1.53,1.56,0.0196
600408,2023-09-01,2023-09-04,2.37,2.48,0.0464
605069,2023-09-01,2023-09-04,12.0,12.05,0.0042
301049,2023-09-01,2023-09-04,26.14,25.46,-0.026
002316,2023-09-01,2023-09-04,5.55,5.44,-0.0198
300489,2023-09-01,2023-09-04,19.99,20.31,0.016
300432,2023-09-01,2023-09-04,9.32,9.4,0.0086
600322,2023-09-01,2023-09-04,3.58,3.46,-0.0335
000638,2023-09-01,2023-09-04,6.52,6.46,-0.0092
000736,2023-09-01,2023-09-04,14.07,13.8,-0.0192
600083,2023-09-01,2023-09-04,7.13,7.1,-0.0042
300077,2023-09-01,2023-09-04,11.9,12.0,0.0084
300249,2023-09-01,2023-09-04,9.09,8.96,-0.0143
300771,2023-09-01,2023-09-04,10.78,11.25,0.0436
605178,2023-09-01,2023-09-04,21.6,21.7,0.0046
002490,2023-09-01,2023-09-04,4.3,4.3,0.0
603188,2023-09-01,2023-09-04,3.74,3.78,0.0107
301228,2023-08-31,2023-09-04,24.02,25.46,0.06
603329,2023-09-01,2023-09-04,12.98,13.04,0.0046
600819,2023-09-01,2023-09-04,5.14,5.05,-0.0175
000413,2023-09-01,2023-09-04,1.92,1.9,-0.0104
002109,2023-09-01,2023-09-04,4.34,4.45,0.0253
600149,2023-09-01,2023-09-04,5.45,5.46,0.0018
000721,2023-09-01,2023-09-04,13.63,13.36,-0.0198
002251,2023-09-01,2023-09-04,4.62,4.72,0.0216
002567,2023-09-01,2023-09-04,6.44,6.44,0.0
002470,2023-09-01,2023-09-04,2.12,2.1,-0.0094
600405,2023-09-01,2023-09-04,5.35,5.35,0.0
600800,2023-09-01,2023-09-04,3.6,3.63,0.0083
600619,2023-09-01,2023-09-04,6.11,6.1,-0.0016
002513,2023-09-01,2023-09-04,6.02,6.04,0.0033
002279,2023-09-01,2023-09-04,7.33,7.21,-0.0164
600503,2023-09-01,2023-09-04,2.72,2.72,0.0
600975,2023-09-01,2023-09-04,8.76,8.68,-0.0091
688165,2023-09-01,2023-09-04,11.54,11.62,0.0069
002786,2023-09-01,2023-09-04,6.11,6.12,0.0016
603042,2023-08-31,2023-09-04,15.07,14.96,-0.0073
603660,2023-09-01,2023-09-04,6.42,6.32,-0.0156
002341,2023-09-01,2023-09-04,3.09,3.07,-0.0065
002455,2023-09-01,2023-09-04,6.82,6.92,0.0147
000961,2023-09-01,2023-09-04,1.91,1.88,-0.0157
002280,2023-09-01,2023-09-04,2.94,2.98,0.0136
002305,2023-09-01,2023-09-04,2.4,2.29,-0.0458
002505,2023-09-01,2023-09-04,1.72,1.8,0.0465
002272,2023-09-01,2023-09-04,6.12,6.11,-0.0016
002581,2023-09-01,2023-09-04,17.2,17.0,-0.0116
000720,2023-09-01,2023-09-04,4.49,4.4,-0.02
300128,2023-09-01,2023-09-04,4.34,4.35,0.0023
600579,2023-09-01,2023-09-04,7.23,7.26,0.0041
603863,2023-09-01,2023-09-04,20.23,20.6,0.0183
603818,2023-09-01,2023-09-04,5.63,5.8,0.0302
000952,2023-09-01,2023-09-04,7.46,7.47,0.0013
600227,2023-09-01,2023-09-04,2.76,2.78,0.0072
600626,2023-09-01,2023-09-04,3.51,3.53,0.0057
688280,2023-09-01,2023-09-04,8.21,8.19,-0.0024
600844,2023-09-01,2023-09-04,2.71,2.72,0.0037
603843,2023-09-01,2023-09-04,3.78,3.8,0.0053
002755,2023-09-01,2023-09-04,7.88,7.79,-0.0114
002217,2023-09-01,2023-09-04,3.04,2.97,-0.023
300657,2023-09-01,2023-09-04,16.71,17.22,0.0305
300380,2023-08-31,2023-09-04,29.0,28.77,-0.0079
000059,2023-09-01,2023-09-04,5.77,5.93,0.0277
300942,2023-08-31,2023-09-04,14.51,14.41,-0.0069
001201,2023-09-01,2023-09-04,23.49,23.5,0.0004
001896,2023-09-01,2023-09-04,4.67,4.45,-0.0471
002805,2023-09-01,2023-09-04,16.52,16.59,0.0042
600257,2023-09-01,2023-09-04,8.78,8.8,0.0023
300967,2023-09-01,2023-09-04,15.02,15.17,0.01
002750,2023-09-01,2023-09-04,11.42,10.68,-0.0648
600744,2023-09-01,2023-09-04,3.36,3.32,-0.0119
600539,2023-09-01,2023-09-04,6.94,6.97,0.0043
300115,2023-09-01,2023-09-04,10.21,10.03,-0.0176
300709,2023-08-30,2023-09-01,20.91,21.5,0.0282
002713,2023-08-31,2023-09-01,8.43,8.39,-0.0047
300429,2023-08-31,2023-09-01,9.08,9.15,0.0077
603922,2023-08-31,2023-09-01,22.29,22.85,0.0251
002331,2023-08-31,2023-09-01,6.78,6.82,0.0059
300081,2023-08-31,2023-09-01,8.29,8.19,-0.0121
000757,2023-08-30,2023-09-01,4.16,4.23,0.0168
600892,2023-08-31,2023-09-01,5.33,5.35,0.0038
600676,2023-08-31,2023-09-01,4.25,4.18,-0.0165
300981,2023-08-31,2023-09-01,14.75,14.95,0.0136
300333,2023-08-30,2023-09-01,7.56,7.47,-0.0119
000955,2023-08-31,2023-09-01,4.61,4.58,-0.0065
300176,2023-08-31,2023-09-01,6.63,6.63,0.0
300608,2023-08-30,2023-09-01,9.72,10.12,0.0412
300405,2023-08-31,2023-09-01,5.86,5.87,0.0017
300983,2023-08-31,2023-09-01,33.35,32.66,-0.0207
002054,2023-08-31,2023-09-01,6.82,6.81,-0.0015
300093,2023-08-31,2023-09-01,17.19,17.1,-0.0052
300410,2023-08-31,2023-09-01,7.92,8.07,0.0189
600615,2023-08-31,2023-09-01,9.09,8.93,-0.0176
300670,2023-08-31,2023-09-01,7.54,7.55,0.0013
300078,2023-08-31,2023-09-01,4.64,4.63,-0.0022
600692,2023-08-31,2023-09-01,6.4,6.17,-0.0359
002211,2023-08-31,2023-09-01,3.87,3.9,0.0078
002621,2023-08-30,2023-09-01,3.58,3.62,0.0112
000678,2023-08-31,2023-09-01,6.59,7.3,0.1077
300469,2023-08-31,2023-09-01,19.23,18.69,-0.0281
002822,2023-08-31,2023-09-01,4.44,4.31,-0.0293
300043,2023-08-31,2023-09-01,3.45,3.43,-0.0058
603803,2023-08-31,2023-09-01,7.72,7.76,0.0052
603051,2023-08-31,2023-09-01,33.62,33.53,-0.0027
688701,2023-08-31,2023-09-01,9.96,9.75,-0.0211
300647,2023-08-31,2023-09-01,6.54,6.55,0.0015
300084,2023-08-31,2023-09-01,6.5,6.57,0.0108
300098,2023-08-31,2023-09-01,3.48,3.45,-0.0086
000820,2023-08-31,2023-09-01,3.92,4.31,0.0995
300426,2023-08-31,2023-09-01,11.06,10.81,-0.0226
300686,2023-08-31,2023-09-01,10.17,10.36,0.0187
600545,2023-08-31,2023-09-01,2.49,2.47,-0.008
300163,2023-08-31,2023-09-01,3.44,3.42,-0.0058
300397,2023-08-30,2023-09-01,10.24,10.25,0.001
002047,2023-08-31,2023-09-01,3.05,2.96,-0.0295
920223,2023-08-31,2023-09-01,2.77,2.71,-0.0217
003026,2023-08-30,2023-09-01,35.0,37.04,0.0583
603356,2023-08-31,2023-09-01,13.22,13.18,-0.003
688081,2023-08-31,2023-09-01,16.61,16.34,-0.0163
603963,2023-08-30,2023-09-01,10.2,11.01,0.0794
002717,2023-08-31,2023-09-01,3.27,3.31,0.0122
300013,2023-08-31,2023-09-01,3.93,3.9,-0.0076
000978,2023-08-31,2023-09-01,7.84,7.92,0.0102
000838,2023-08-31,2023-09-01,4.11,3.95,-0.0389
000151,2023-08-31,2023-09-01,11.75,12.01,0.0221
003004,2023-08-31,2023-09-01,27.5,27.35,-0.0055
300241,2023-08-31,2023-09-01,4.87,4.91,0.0082
300245,2023-08-30,2023-09-01,10.11,10.26,0.0148
300198,2023-08-31,2023-09-01,2.75,2.72,-0.0109
000010,2023-08-31,2023-09-01,3.17,3.19,0.0063
920768,2023-08-31,2023-09-01,4.16,4.14,-0.0048
300076,2023-08-30,2023-09-01,5.05,5.2,0.0297
002348,2023-08-31,2023-09-01,3.69,3.61,-0.0217
600463,2023-08-31,2023-09-01,9.26,9.03,-0.0248
300449,2023-08-31,2023-09-01,6.08,6.02,-0.0099
688221,2023-08-31,2023-09-01,10.53,10.53,0.0
603608,2023-08-31,2023-09-01,4.89,4.84,-0.0102
605136,2023-08-31,2023-09-01,10.89,10.75,-0.0129
002596,2023-08-31,2023-09-01,2.88,2.81,-0.0243
002377,2023-08-31,2023-09-01,3.01,2.97,-0.0133
300071,2023-08-31,2023-09-01,3.82,3.74,-0.0209
300074,2023-08-31,2023-09-01,4.42,4.45,0.0068
300242,2023-08-31,2023-09-01,3.45,3.42,-0.0087
300903,2023-08-30,2023-09-01,9.31,9.65,0.0365
002725,2023-08-31,2023-09-01,9.37,9.32,-0.0053
600684,2023-08-31,2023-09-01,4.91,4.59,-0.0652
300056,2023-08-31,2023-09-01,6.34,6.27,-0.011
300659,2023-08-31,2023-09-01,22.5,22.62,0.0053
301021,2023-08-31,2023-09-01,24.69,25.06,0.015
603389,2023-08-30,2023-09-01,5.76,6.1,0.059
603978,2023-08-30,2023-09-01,16.5,16.73,0.0139
300581,2023-08-31,2023-09-01,9.55,9.41,-0.0147
002708,2023-08-31,2023-09-01,7.41,7.41,0.0
300758,2023-08-30,2023-09-01,9.4,9.47,0.0074
000782,2023-08-31,2023-09-01,5.17,5.09,-0.0155
002059,2023-08-31,2023-09-01,6.15,6.11,-0.0065
002403,2023-08-31,2023-09-01,8.53,8.55,0.0023
600076,2023-08-31,2023-09-01,2.68,2.64,-0.0149
603316,2023-08-31,2023-09-01,7.03,6.8,-0.0327
603879,2023-08-31,2023-09-01,9.6,9.5,-0.0104
300673,2023-08-31,2023-09-01,12.51,12.77,0.0208
002529,2023-08-31,2023-09-01,12.31,12.23,-0.0065
301189,2023-08-31,2023-09-01,29.17,29.14,-0.001
300225,2023-08-31,2023-09-01,9.18,9.27,0.0098
000428,2023-08-30,2023-09-01,4.85,5.08,0.0474
600213,2023-08-31,2023-09-01,9.26,9.21,-0.0054
300162,2023-08-31,2023-09-01,7.02,6.99,-0.0043
300175,2023-08-30,2023-08-31,4.6,4.74,0.0304
600255,2023-08-30,2023-08-31,2.11,2.08,-0.0142
300477,2023-08-30,2023-08-31,4.33,4.34,0.0023
002647,2023-08-30,2023-08-31,5.91,5.78,-0.022
300340,2023-08-30,2023-08-31,12.05,12.16,0.0091
300264,2023-08-30,2023-08-31,6.02,6.05,0.005
300344,2023-08-30,2023-08-31,5.2,5.37,0.0327
000595,2023-08-30,2023-08-31,5.5,5.41,-0.0164
300353,2023-08-30,2023-08-31,10.58,10.72,0.0132
605333,2023-08-30,2023-08-31,13.98,14.41,0.0308
002199,2023-08-30,2023-08-31,8.18,8.2,0.0024
300710,2023-08-30,2023-08-31,22.49,23.33,0.0373
300436,2023-08-30,2023-08-31,23.21,23.48,0.0116
300103,2023-08-30,2023-08-31,6.21,6.31,0.0161
300311,2023-08-30,2023-08-31,5.8,5.96,0.0276
920198,2023-08-30,2023-08-31,4.11,4.11,0.0
002793,2023-08-30,2023-08-31,5.44,5.46,0.0037
300713,2023-08-30,2023-08-31,17.21,17.51,0.0174
603335,2023-08-30,2023-08-31,6.07,6.09,0.0033
300149,2023-08-30,2023-08-31,7.54,7.54,0.0
600855,2023-08-30,2023-08-31,11.61,11.79,0.0155
000506,2023-08-30,2023-08-31,5.0,4.85,-0.03
002631,2023-08-30,2023-08-31,5.77,5.81,0.0069
300671,2023-08-30,2023-08-31,33.05,33.26,0.0064
688296,2023-08-30,2023-08-31,16.43,17.57,0.0694
000599,2023-08-30,2023-08-31,4.3,4.36,0.014
603332,2023-08-30,2023-08-31,8.47,8.63,0.0189
300490,2023-08-30,2023-08-31,13.6,14.0,0.0294
300082,2023-08-30,2023-08-31,7.3,7.22,-0.011
300808,2023-08-30,2023-08-31,12.85,13.3,0.035
603779,2023-08-30,2023-08-31,9.1,9.16,0.0066
300417,2023-08-30,2023-08-31,12.55,12.63,0.0064
300218,2023-08-30,2023-08-31,9.87,10.0,0.0132
300203,2023-08-30,2023-08-31,16.37,16.11,-0.0159
002665,2023-08-30,2023-08-31,2.95,2.96,0.0034
300478,2023-08-30,2023-08-31,10.94,11.11,0.0155
002995,2023-08-30,2023-08-31,23.84,26.16,0.0973
002982,2023-08-30,2023-08-31,32.14,32.28,0.0044
002494,2023-08-30,2023-08-31,5.09,5.02,-0.0138
603636,2023-08-30,2023-08-31,12.5,12.84,0.0272
002530,2023-08-30,2023-08-31,8.07,8.1,0.0037
688565,2023-08-30,2023-08-31,8.96,9.28,0.0357
000863,2023-08-30,2023-08-31,3.93,3.88,-0.0127
300237,2023-08-30,2023-08-31,2.2,2.12,-0.0364
300868,2023-08-30,2023-08-31,19.41,20.24,0.0428
002548,2023-08-30,2023-08-31,6.42,6.56,0.0218
002214,2023-08-30,2023-08-31,11.71,11.68,-0.0026
300159,2023-08-30,2023-08-31,3.19,3.17,-0.0063
002476,2023-08-30,2023-08-31,4.68,4.65,-0.0064
600119,2023-08-30,2023-08-31,6.21,6.16,-0.0081
300266,2023-08-30,2023-08-31,3.34,3.3,-0.012
920436,2023-08-30,2023-08-31,5.41,5.46,0.0092
300940,2023-08-30,2023-08-31,15.4,16.29,0.0578
300527,2023-08-30,2023-08-31,7.99,7.9,-0.0113
300648,2023-08-30,2023-08-31,24.88,25.3,0.0169
600476,2023-08-30,2023-08-31,14.92,15.39,0.0315
300135,2023-08-30,2023-08-31,2.87,2.83,-0.0139
603069,2023-08-30,2023-08-31,18.17,17.8,-0.0204
920090,2023-08-30,2023-08-31,2.5,2.53,0.012
300293,2023-08-30,2023-08-31,10.03,10.2,0.0169
000665,2023-08-30,2023-08-31,5.4,5.41,0.0019
603991,2023-08-30,2023-08-31,33.99,34.54,0.0162
002719,2023-08-30,2023-08-31,11.2,11.2,0.0
002753,2023-08-30,2023-08-31,7.07,7.11,0.0057
300116,2023-08-30,2023-08-31,1.62,1.58,-0.0247
000572,2023-08-30,2023-08-31,4.46,4.38,-0.0179
600152,2023-08-30,2023-08-31,7.26,7.29,0.0041
300370,2023-08-30,2023-08-31,2.83,2.85,0.0071
601798,2023-08-30,2023-08-31,7.03,7.06,0.0043
688079,2023-08-30,2023-08-31,9.89,10.5,0.0617
301027,2023-08-30,2023-08-31,14.2,13.75,-0.0317
000836,2023-08-30,2023-08-31,2.84,2.79,-0.0176
300091,2023-08-30,2023-08-31,3.03,2.98,-0.0165
600775,2023-08-30,2023-08-31,8.7,8.8,0.0115
301302,2023-08-30,2023-08-31,32.8,33.14,0.0104
002654,2023-08-30,2023-08-31,9.15,9.2,0.0055
300609,2023-08-30,2023-08-31,28.1,28.42,0.0114
603626,2023-08-30,2023-08-31,6.55,6.73,0.0275
603681,2023-08-30,2023-08-31,13.22,13.48,0.0197
300204,2023-08-30,2023-08-31,9.39,9.4,0.0011
300985,2023-08-30,2023-08-31,26.51,26.64,0.0049
002679,2023-08-29,2023-08-30,12.66,12.79,0.0103
002193,2023-08-29,2023-08-30,6.07,6.37,0.0494
603322,2023-08-29,2023-08-30,21.23,22.65,0.0669
300152,2023-08-29,2023-08-30,3.07,3.09,0.0065
603189,2023-08-29,2023-08-30,12.83,13.56,0.0569
920508,2023-08-29,2023-08-30,5.92,6.13,0.0355
300637,2023-08-29,2023-08-30,7.25,7.63,0.0524
002928,2023-08-29,2023-08-30,7.4,7.61,0.0284
000520,2023-08-29,2023-08-30,2.97,2.98,0.0034
300180,2023-08-29,2023-08-30,3.69,3.63,-0.0163
300525,2023-08-29,2023-08-30,15.35,15.99,0.0417
920970,2023-08-29,2023-08-30,3.38,3.45,0.0207
920305,2023-08-29,2023-08-30,13.25,13.99,0.0558
600234,2023-08-29,2023-08-30,7.11,7.2,0.0127
000029,2023-08-29,2023-08-30,12.15,12.85,0.0576
002256,2023-08-29,2023-08-30,2.35,2.39,0.017
300215,2023-08-29,2023-08-30,4.92,5.06,0.0285
300810,2023-08-29,2023-08-30,18.1,19.22,0.0619
002474,2023-08-29,2023-08-30,8.06,8.33,0.0335
600381,2023-08-29,2023-08-30,7.9,8.1,0.0253
300125,2023-08-29,2023-08-30,13.53,14.63,0.0813
000565,2023-08-29,2023-08-30,5.75,5.92,0.0296
001313,2023-08-29,2023-08-30,9.08,9.0,-0.0088
300067,2023-08-29,2023-08-30,3.01,3.05,0.0133
300503,2023-08-29,2023-08-30,14.9,19.0,0.2752
002229,2023-08-29,2023-08-30,37.1,39.1,0.0539
300169,2023-08-29,2023-08-30,10.92,10.5,-0.0385
002806,2023-08-29,2023-08-30,10.84,11.28,0.0406
000890,2023-08-29,2023-08-30,4.66,4.87,0.0451
300588,2023-08-29,2023-08-30,10.41,11.26,0.0817
002769,2023-08-29,2023-08-30,7.77,7.94,0.0219
688108,2023-08-28,2023-08-29,9.45,8.79,-0.0698
600281,2023-08-28,2023-08-29,4.26,4.13,-0.0305
301306,2023-08-28,2023-08-29,35.5,33.5,-0.0563
300096,2023-08-28,2023-08-29,6.28,5.76,-0.0828
300600,2023-08-28,2023-08-29,10.6,9.93,-0.0632
600792,2023-08-28,2023-08-29,3.51,3.53,0.0057
002306,2023-08-28,2023-08-29,3.87,3.74,-0.0336
300157,2023-08-28,2023-08-29,3.45,3.35,-0.029
000037,2023-08-28,2023-08-29,9.6,9.24,-0.0375
603106,2023-08-28,2023-08-29,10.25,9.0,-0.122
603536,2023-08-28,2023-08-29,8.31,8.05,-0.0313
920171,2023-08-28,2023-08-29,3.8,3.71,-0.0237
300965,2023-08-28,2023-08-29,50.57,43.86,-0.1327
002488,2023-08-28,2023-08-29,6.72,6.53,-0.0283
002861,2023-08-28,2023-08-29,11.13,10.06,-0.0961
920670,2023-08-28,2023-08-29,8.9,8.47,-0.0483
002633,2023-08-28,2023-08-29,10.45,9.96,-0.0469
002072,2023-08-28,2023-08-29,6.37,6.16,-0.033
000635,2023-08-28,2023-08-29,8.8,8.62,-0.0205
300050,2023-08-28,2023-08-29,4.01,3.97,-0.01
688306,2023-08-28,2023-08-29,5.33,5.09,-0.045
300889,2023-08-28,2023-08-29,14.3,14.04,-0.0182
002068,2023-08-28,2023-08-29,11.43,11.69,0.0227
688177,2023-08-28,2023-08-29,29.62,27.28,-0.079
002163,2023-08-28,2023-08-29,9.53,9.14,-0.0409
000410,2023-08-28,2023-08-29,7.29,7.05,-0.0329
688030,2023-08-28,2023-08-29,19.13,17.91,-0.0638
688004,2023-08-28,2023-08-29,29.98,28.26,-0.0574
688262,2023-08-28,2023-08-29,30.0,28.02,-0.066
688509,2023-08-28,2023-08-29,4.95,4.79,-0.0323
002652,2023-08-28,2023-08-29,2.84,2.82,-0.007
000503,2023-08-28,2023-08-29,11.1,10.77,-0.0297
600148,2023-08-28,2023-08-29,15.3,14.82,-0.0314
688681,2023-08-28,2023-08-29,14.19,13.47,-0.0507
000802,2023-08-28,2023-08-29,6.71,6.46,-0.0373
300830,2023-08-28,2023-08-29,8.46,8.22,-0.0284
301169,2023-08-28,2023-08-29,66.98,60.27,-0.1002
688607,2023-08-28,2023-08-29,20.09,18.38,-0.0851
000639,2023-08-28,2023-08-29,4.55,4.55,0.0
000401,2023-08-28,2023-08-29,8.09,7.89,-0.0247
000421,2023-08-28,2023-08-29,5.44,5.14,-0.0551
000089,2023-08-28,2023-08-29,7.14,6.97,-0.0238
000698,2023-08-28,2023-08-29,4.24,4.16,-0.0189
920873,2023-08-28,2023-08-29,3.15,3.03,-0.0381
002110,2023-08-28,2023-08-29,4.99,4.91,-0.016
002428,2023-08-28,2023-08-29,13.25,12.37,-0.0664
688109,2023-08-28,2023-08-29,24.6,25.27,0.0272
688619,2023-08-28,2023-08-29,12.54,11.9,-0.051
300499,2023-08-25,2023-08-28,12.87,13.66,0.0614
300006,2023-08-25,2023-08-28,3.38,3.52,0.0414
000668,2023-08-25,2023-08-28,11.3,11.55,0.0221
603226,2023-08-25,2023-08-28,5.4,5.58,0.0333
600675,2023-08-25,2023-08-28,3.83,4.3,0.1227
688359,2023-08-24,2023-08-28,69.58,72.0,0.0348
002151,2023-08-25,2023-08-28,30.29,30.9,0.0201
603890,2023-08-25,2023-08-28,7.52,7.7,0.0239
300721,2023-08-25,2023-08-28,14.21,14.66,0.0317
000004,2023-08-25,2023-08-28,16.36,16.29,-0.0043
002599,2023-08-25,2023-08-28,6.86,6.75,-0.016
600688,2023-08-25,2023-08-28,3.06,3.17,0.0359
002716,2023-08-25,2023-08-28,2.89,2.91,0.0069
688238,2023-08-25,2023-08-28,9.73,10.25,0.0534
002205,2023-08-25,2023-08-28,10.17,10.66,0.0482
000826,2023-08-25,2023-08-28,4.6,4.39,-0.0457
002875,2023-08-25,2023-08-28,11.65,12.06,0.0352
002480,2023-08-25,2023-08-28,4.63,4.75,0.0259
002114,2023-08-25,2023-08-28,7.1,7.23,0.0183
600355,2023-08-25,2023-08-28,3.25,3.29,0.0123
002645,2023-08-25,2023-08-28,9.49,9.99,0.0527
000516,2023-08-25,2023-08-28,7.93,8.2,0.034
002520,2023-08-25,2023-08-28,5.26,5.3,0.0076
002058,2023-08-25,2023-08-28,10.58,10.94,0.034
002888,2023-08-25,2023-08-28,13.18,13.3,0.0091
000622,2023-08-25,2023-08-28,4.12,4.2,0.0194
688371,2023-08-24,2023-08-25,17.3,17.27,-0.0017
000702,2023-08-24,2023-08-25,5.77,5.89,0.0208
002571,2023-08-24,2023-08-25,6.02,6.02,0.0
002579,2023-08-24,2023-08-25,8.55,8.52,-0.0035
300391,2023-08-24,2023-08-25,5.99,5.87,-0.02
600319,2023-08-24,2023-08-25,5.01,4.94,-0.014
002682,2023-08-24,2023-08-25,4.03,4.01,-0.005
688228,2023-08-24,2023-08-25,43.97,45.02,0.0239
600293,2023-08-24,2023-08-25,2.76,2.78,0.0072
688520,2023-08-24,2023-08-25,52.82,55.43,0.0494
300892,2023-08-24,2023-08-25,24.3,25.0,0.0288
300935,2023-08-24,2023-08-25,30.0,29.53,-0.0157
688176,2023-08-24,2023-08-25,10.15,10.41,0.0256
002339,2023-08-24,2023-08-25,6.77,6.63,-0.0207
000518,2023-08-24,2023-08-25,2.8,2.77,-0.0107
600797,2023-08-24,2023-08-25,6.69,6.47,-0.0329
605001,2023-08-24,2023-08-25,6.61,6.51,-0.0151
002092,2023-08-24,2023-08-25,6.95,6.9,-0.0072
000925,2023-08-24,2023-08-25,7.49,7.33,-0.0214
300324,2023-08-24,2023-08-25,3.0,2.95,-0.0167
002456,2023-08-24,2023-08-25,5.28,5.25,-0.0057
002121,2023-08-24,2023-08-25,5.67,5.7,0.0053
600243,2023-08-23,2023-08-24,4.28,4.24,-0.0093
688323,2023-08-23,2023-08-24,22.7,22.02,-0.03
002848,2023-08-23,2023-08-24,9.76,9.72,-0.0041
600802,2023-08-23,2023-08-24,5.38,5.28,-0.0186
002405,2023-08-23,2023-08-24,10.7,10.1,-0.0561
688382,2023-08-23,2023-08-24,12.95,13.04,0.0069
600192,2023-08-23,2023-08-24,5.36,5.29,-0.0131
300565,2023-08-23,2023-08-24,14.64,14.2,-0.0301
000430,2023-08-23,2023-08-24,7.38,7.23,-0.0203
000670,2023-08-23,2023-08-24,6.04,5.86,-0.0298
000868,2023-08-23,2023-08-24,5.17,5.12,-0.0097
601777,2023-08-23,2023-08-24,3.79,3.67,-0.0317
000980,2023-08-23,2023-08-24,3.79,3.62,-0.0449
688197,2023-08-23,2023-08-24,42.38,42.15,-0.0054
002542,2023-08-23,2023-08-24,2.72,2.7,-0.0074
688020,2023-08-23,2023-08-24,43.87,42.81,-0.0242
600661,2023-08-23,2023-08-24,8.7,8.67,-0.0034
000609,2023-08-23,2023-08-24,5.52,5.47,-0.0091
002427,2023-08-23,2023-08-24,6.44,6.21,-0.0357
